Frame,X Position [µm],Y Position [µm],Intensity,Fit Radius
362,19.3808,11.8232,9490.4,1.1
362,20.5824,13.30848,6061.8,1.1
362,12.32432,14.26544,9476.9,1.1
362,8.3112,22.0496,6673.4,1.1
362,12.54256,23.5776,8290.2,1.1
362,15.59328,3.93936,8637.5,1.1
363,19.3136,11.70896,8064,1.1
363,15.78336,11.85664,8978.1,1.1
363,16.1504,16.616,9260.9,1.1
363,14.884,19.2112,10200,1.1
363,19.1936,20.2384,7816.5,1.1
363,15.26944,28.9056,7255.7,1.1
363,11.87536,3.3824,7639.7,1.1
364,22.7488,13.27776,5118.5,1.1
364,17.8096,18.4096,8626.9,1.1
364,7.39216,19.1728,7724.2,1.1
364,18.3856,12.4584,7756.5,1.1
365,14.83312,16.024,9745.4,1.1
365,17.7472,18.48,10616,1.1
365,14.7808,19.3216,9822,1.1
365,19.3728,22.3648,12284,1.1
365,9.92432,22.7312,6613,1.1
365,12.82752,25.4176,10362,1.1
365,15.94576,11.85008,11503,1.1
366,11.97408,12.47776,9897.4,1.1
366,18.3728,12.44032,7817.9,1.1
366,12.32624,14.15168,10873,1.1
366,19.4256,22.368,11312,1.1
366,12.50624,23.6192,6861.9,1.1
366,12.14128,13.49344,7305.7,1.1
366,15.5048,3.96368,7241.5,1.1
367,17.6416,10.63248,9126.8,1.1
367,13.57152,14.42384,7768,1.1
367,9.7936,16.4704,10578,1.1
367,18.6368,18.576,9081.9,1.1
367,15.85088,11.89392,8885.4,1.1
368,18.2176,12.4352,10680,1.1
368,7.8888,13.79472,8390,1.1
368,13.7392,14.50272,10837,1.1
368,19.3328,22.2368,6677.3,1.1
368,18.328,22.5376,8574.8,1.1
368,7.82208,8.43984,6609.5,1.1
369,18.0048,10.07696,9548.1,1.1
369,18.4976,10.12816,10080,1.1
369,15.84416,11.86944,7794.2,1.1
369,15.84144,14.14576,9582.2,1.1
369,12.18304,14.18864,10615,1.1
369,16.1312,16.488,10043,1.1
369,8.56192,18.7984,8990,1.1
369,14.76592,19.1872,8157.3,1.1
369,14.2544,19.9104,7840.1,1.1
369,13.85968,23.7408,9488.5,1.1
369,12.064,13.4216,10329,1.1
370,15.9376,14.03872,9099.7,1.1
370,11.26,15.64512,8767.3,1.1
370,8.67664,18.7584,7367.8,1.1
370,19.4432,22.2352,10251,1.1
370,12.47072,23.5648,11216,1.1
370,15.74592,24.6304,7569.9,1.1
370,8.00512,13.95584,12643,1.1
371,14.79424,19.2448,11663,1.1
371,10.47856,23.4592,9780.6,1.1
371,23.5008,9.86752,6340.2,1.1
372,12.23744,14.2232,13791,1.1
372,14.84976,15.9752,7236.1,1.1
372,19.1712,20.2784,9984,1.1
372,15.91696,23.128,7821.6,1.1
372,14.54688,26.7264,7879.4,1.1
372,18.4544,26.6864,5275.9,1.1
372,14.2648,10.74096,7012.9,1.1
373,15.86384,11.81504,13123,1.1
373,12.28976,14.196,9545.7,1.1
373,16.92,16.2032,7856.6,1.1
373,14.84592,19.272,8195.6,1.1
373,12.52688,23.624,6954.2,1.1
373,15.27712,25.5696,8501.4,1.1
373,19.3856,2.44864,5002.7,1.1
374,13.8216,3.99056,7260.6,1.1
374,18.8752,7.77312,13311,1.1
374,20.0048,9.65728,6370.2,1.1
374,15.88192,11.7976,8911.9,1.1
374,12.23552,14.28464,10612,1.1
374,10.05008,14.6952,8802.8,1.1
374,8.5232,18.8608,8912.9,1.1
374,2.76912,22.3856,5142.5,1.1
374,12.59008,23.5952,9140.6,1.1
374,15.59296,3.98432,7470.2,1.1
375,16.64,4.09696,6732.2,1.1
375,7.9968,8.53872,7780.7,1.1
375,12.51696,23.6224,12179,1.1
375,11.13072,3.1312,6064.9,1.1
376,12.15856,13.55632,8535.5,1.1
376,12.252,14.20128,13456,1.1
376,8.69232,15.46176,7934.5,1.1
376,16.4992,16.6576,9422.4,1.1
376,8.48336,18.8592,8286.7,1.1
376,19.0512,20.1648,9251.9,1.1
376,12.45712,23.5776,13444,1.1
376,15.53664,3.99616,6649.9,1.1
377,20.0336,4.76608,7145.3,1.1
377,8.66144,5.97008,7155.6,1.1
377,8.53216,18.8304,7546.8,1.1
377,19.0976,20.2272,11907,1.1
377,12.45744,23.5856,8891.4,1.1
377,18.896,7.81888,8151.7,1.1
378,17.7856,10.9392,10996,1.1
378,12.16896,14.21072,8817.6,1.1
378,14.736,16.4576,8801.4,1.1
378,8.50816,18.8512,7852,1.1
378,11.72112,23.9664,7992.8,1.1
378,12.5,23.56,8246.2,1.1
378,12.08704,14.22288,9648.7,1.1
379,19.1072,20.2512,12459,1.1
379,7.2736,22.3312,6786.3,1.1
379,8.81872,23.9792,6006.5,1.1
379,9.4352,7.22912,8036.7,1.1
380,20.0688,9.65968,8817.6,1.1
380,13.124,10.7064,6931.6,1.1
380,19.24,11.54048,9791.2,1.1
380,19.9344,13.56944,7792.7,1.1
380,7.14368,14.664,7685.2,1.1
380,19.1408,20.2736,11293,1.1
380,12.4752,26.4336,7403.2,1.1
380,5.8192,0.813712,4688.4,1.1
381,15.98,5.9424,7886.2,1.1
381,18.8992,7.75312,9515.1,1.1
381,9.82624,8.2184,6889,1.1
381,10.04816,10.23984,8363.4,1.1
381,14.91376,12.28336,10731,1.1
381,12.11152,14.14784,15961,1.1
381,14.7456,16.384,9188.9,1.1
381,18.7824,18.7056,8796.8,1.1
381,19.2304,20.1824,10567,1.1
381,20.7024,25.792,5519,1.1
381,12.1352,14.24672,12928,1.1
382,19.5248,14.56496,7806,1.1
382,11.2152,25.2352,6657.9,1.1
382,9.96768,14.9848,8736.8,1.1
383,17.7104,18.2848,9134,1.1
383,8.568,18.7584,7617,1.1
383,8.99248,20.1904,7970.4,1.1
383,19.3872,20.1808,8337,1.1
383,18.32,22.7664,6805.4,1.1
383,12.37312,23.6448,11153,1.1
383,12.40384,26.4736,9270.2,1.1
383,9.56816,7.42688,8260.1,1.1
384,10.13472,10.22464,6954.9,1.1
384,15.14784,12.00768,9331.8,1.1
384,10.09216,13.78688,6501.8,1.1
384,12.13488,14.208,9190.4,1.1
384,13.74784,14.58304,11866,1.1
384,6.23008,11.06544,6095.1,1.1
385,14.68032,16.3776,9147.9,1.1
385,8.43456,17.6112,6068.6,1.1
385,8.48688,18.7808,11948,1.1
385,18.8256,21.3216,5795.4,1.1
385,12.04864,23.0624,7809,1.1
385,13.72576,25.128,9031,1.1
385,12.43792,26.4976,6759.3,1.1
385,17.8656,2.93008,6151.5,1.1
386,9.91568,10.30752,7881.3,1.1
386,12.66224,12.91216,9171.4,1.1
386,8.59232,15.34096,8327.4,1.1
386,8.63552,18.8336,10107,1.1
386,16.6208,19.6672,8776.8,1.1
386,14.87712,6.8608,6859.8,1.1
387,15.45712,12.00464,8726.7,1.1
387,12.24048,14.21888,12823,1.1
387,16.312,14.9792,10308,1.1
387,17.7616,18.3184,7226.8,1.1
387,8.6712,18.6608,8143.4,1.1
387,19.2608,20.3296,11993,1.1
387,13.63472,25.0976,9254.1,1.1
387,15.864,11.80064,7994.2,1.1
387,13.41568,4.83856,8762.7,1.1
388,12.16864,14.21616,10302,1.1
388,19.3184,14.37504,7208.3,1.1
388,11.7208,17.6976,8568.8,1.1
388,17.6192,18.3088,9817.4,1.1
388,19.3344,18.6048,9220.7,1.1
388,16.5392,19.6624,9279.7,1.1
388,12.44352,23.6176,9119.4,1.1
388,10.97232,3.05184,7432.9,1.1
389,12.9176,8.6968,7590.6,1.1
389,8.60048,18.8128,9327.2,1.1
389,19.2352,20.1792,10570,1.1
389,13.64256,25.12,12336,1.1
389,11.2528,25.44,5988.3,1.1
389,16.1504,5.94896,8263.7,1.1
390,7.55888,6.11136,6940.3,1.1
390,17.1536,6.04176,8875,1.1
390,18.7184,16.6368,11215,1.1
390,17.4272,18.6704,6744.6,1.1
390,16.344,19.6432,11112,1.1
390,12.56288,23.6496,9083.4,1.1
390,13.43584,5.59584,7233,1.1
391,16.0816,7.88128,5991.8,1.1
391,19.9248,8.02608,6742.9,1.1
391,4.40592,9.18592,5453.4,1.1
391,18.1984,9.3288,11300,1.1
391,14.48752,12.34112,9496.9,1.1
391,12.2168,14.1688,12527,1.1
391,11.22336,15.38384,9186.4,1.1
391,19.2512,20.2016,9344,1.1
391,7.27872,25.6992,6574.4,1.1
391,12.4224,26.4304,9797.2,1.1
391,17.3184,6.72432,7832.4,1.1
392,22.2288,6.94416,6614.7,1.1
392,18.1872,9.46736,9149.3,1.1
392,12.14992,14.17328,14734,1.1
392,19.592,15.17616,7955.9,1.1
392,18.3072,22.5728,7715.9,1.1
392,7.8832,24.9568,5335.2,1.1
392,13.66592,25.0192,8051.4,1.1
392,14.7712,25.2832,9555.5,1.1
392,12.45424,26.4656,8045.8,1.1
392,14.75616,26.6736,8203,1.1
392,17.7152,7.38704,6773.8,1.1
392,14.79792,7.02976,7487.4,1.1
393,13.076,11.6824,8156,1.1
393,13.87584,14.62544,9982.1,1.1
393,16.3904,14.7728,11552,1.1
393,7.06528,20.208,5813.6,1.1
393,12.62624,26.5232,8274.9,1.1
393,16.16,5.84384,9734.8,1.1
394,12.01104,8.3768,8715.6,1.1
394,15.05776,12.25152,9913.7,1.1
394,12.1584,14.1632,15186,1.1
394,13.81024,14.55696,12414,1.1
394,1.234576,15.88688,5616.3,1.1
394,9.97728,25.3792,8163.3,1.1
394,14.25472,12.3008,7301.2,1.1
394,16.0848,5.90832,9958.2,1.1
395,12.54224,8.4648,7533.5,1.1
395,15.29904,12.15792,13930,1.1
395,12.28656,14.1352,7864.4,1.1
395,16.4512,19.6768,9693.8,1.1
395,19.2896,20.2352,11145,1.1
395,22.0416,20.9792,13991,1.1
395,12.376,23.8928,7256.8,1.1
395,8.74784,5.32256,6172.5,1.1
396,15.39584,12.1592,11234,1.1
396,12.24592,14.20608,9174.6,1.1
396,16.4688,19.6352,10533,1.1
396,22.0624,20.9552,8399.8,1.1
396,12.36256,23.6768,9564.9,1.1
396,13.58544,25.1648,9389.2,1.1
396,14.67792,25.2896,9752.5,1.1
396,15.89664,11.88976,10814,1.1
396,16.7632,5.04608,8201.3,1.1
397,9.94272,10.3944,7672.2,1.1
397,13.22272,11.6872,9357.1,1.1
397,12.20448,14.1824,12492,1.1
397,17.5632,18.392,10105,1.1
397,23.3616,22.0512,6343.2,1.1
397,12.39328,23.8112,9588.9,1.1
397,22.2112,2.22656,5217.9,1.1
398,15.8592,11.7824,11700,1.1
398,6.85328,12.34992,8335.4,1.1
398,12.19344,14.24448,8381.9,1.1
398,6.07536,14.5976,7310.2,1.1
398,20.4064,18.8464,9129.1,1.1
398,12.47776,23.6624,9981.4,1.1
398,12.82368,10.55936,7585.9,1.1
399,16.5008,19.5168,9983.9,1.1
399,15.72752,22.8544,8230.4,1.1
399,14.61712,25.2176,9163.6,1.1
399,17.256,6.58976,7679.6,1.1
400,16.3408,14.83472,10698,1.1
400,8.68336,15.3456,7932.3,1.1
400,7.10944,20.1456,7186.6,1.1
400,13.22304,23.8224,10189,1.1
400,12.44048,23.6464,10082,1.1
400,8.7304,5.30416,8137.5,1.1
401,2.4336,11.41984,5375.2,1.1
401,16.2704,14.87936,10605,1.1
401,8.69776,15.43632,10357,1.1
401,12.45664,23.6352,9836.7,1.1
401,15.33472,25.592,6004.7,1.1
401,7.184,27.4224,8091.4,1.1
401,18.2656,9.50144,8607.4,1.1
402,20.1792,13.61696,8343.4,1.1
402,19.5136,15.21056,8620.6,1.1
402,7.12112,20.216,9684.8,1.1
402,9.52288,25.0992,11285,1.1
402,19.536,11.71552,6808.6,1.1
403,15.08352,12.17488,10556,1.1
403,19.6256,15.16864,10326,1.1
403,8.48288,15.71472,7113.4,1.1
403,7.08128,20.1312,8342.2,1.1
403,18.9824,20.1248,9031,1.1
403,7.08368,2.07344,5699.8,1.1
404,18.2576,5.608,6752.6,1.1
404,18.0752,9.444,6416.8,1.1
404,15.1576,10.56992,7909.5,1.1
404,15.29168,12.16784,15335,1.1
404,14.99712,13.87312,8378.3,1.1
404,19.7104,15.08688,8837.4,1.1
404,13.64528,15.74784,10496,1.1
404,8.67248,18.6688,7312.7,1.1
404,20.288,19.8688,9311.7,1.1
404,12.34992,23.5568,10231,1.1
404,17.2592,6.56528,10726,1.1
405,12.51888,8.43904,6894.1,1.1
405,15.33024,12.14064,12654,1.1
405,19.544,14.46784,7085.6,1.1
405,19.624,15.18432,10277,1.1
405,7.03456,20.1296,7346.6,1.1
405,12.30016,23.6416,11428,1.1
405,19.0832,1.89328,5498.5,1.1
406,7.62832,8.4784,6405.4,1.1
406,15.86336,11.85824,10089,1.1
406,14.8248,12.30128,10397,1.1
406,5.95088,14.56272,6166.5,1.1
406,16.3264,14.69792,10535,1.1
406,15.8144,15.58768,9671,1.1
406,16.584,19.6256,9699.9,1.1
406,20.3264,19.8576,9013.5,1.1
406,19.0064,20.0704,9183.1,1.1
406,7.52032,27.7872,6674.6,1.1
406,15.32272,12.17552,7584.7,1.1
406,9.46976,7.22032,7985.3,1.1
407,18.76,10.8328,7333.5,1.1
407,5.29072,17.2608,5617.2,1.1
407,20.2656,19.8944,13900,1.1
407,7.04688,20.1792,7437.2,1.1
407,9.74976,23.5696,7483.8,1.1
407,13.4224,4.96496,6685.5,1.1
408,20.936,5.42624,6899.1,1.1
408,16.2896,6.30384,7934.4,1.1
408,11.84048,8.40832,8118.3,1.1
408,12.59136,8.4872,10230,1.1
408,7.67136,8.61136,6351.4,1.1
408,7.12688,12.30976,9323.4,1.1
408,19.1392,19.9184,13247,1.1
408,18.448,22.6848,8843.1,1.1
408,16.6816,23.5392,6128.7,1.1
408,11.19376,25.3136,9601.3,1.1
408,14.96704,25.3248,8851.8,1.1
408,10.99856,3.12144,7017.1,1.1
409,7.5408,8.46736,7496.8,1.1
409,16.4848,19.592,7177.6,1.1
409,19.1264,20.0416,8731.5,1.1
409,7.03568,20.3184,7910,1.1
409,9.47664,25.184,7434.6,1.1
409,14.46016,26.6448,8809.7,1.1
409,7.62512,28.0976,7067.6,1.1
409,23.016,4.99088,6246.5,1.1
410,19.0752,19.9744,9986.2,1.1
410,7.10208,20.2368,9356.8,1.1
410,12.33136,23.5664,13744,1.1
410,17.7952,10.64592,11105,1.1
411,15.06032,12.19696,14069,1.1
411,19.5456,15.06384,8950.4,1.1
411,10.06864,15.37264,7345.9,1.1
411,13.62496,15.68016,8499.3,1.1
411,7.18624,20.2704,7764.5,1.1
411,16.3328,23.608,7786.8,1.1
411,14.57104,26.5952,8119.7,1.1
411,17.6096,6.27824,9889.1,1.1
412,22.176,7.05328,10714,1.1
412,6.94496,12.24912,7749.4,1.1
412,15.18976,12.13408,12158,1.1
412,19.576,15.12784,9576.8,1.1
412,16.4912,19.6352,9697.4,1.1
412,12.15312,23.0096,12191,1.1
412,15.85344,11.83824,8600.8,1.1
412,14.0584,4.05904,6971.8,1.1
413,17.4416,6.38656,9768.3,1.1
413,22.2784,7.06,7398.8,1.1
413,14.3696,10.51104,6201.7,1.1
413,14.9912,12.21552,13726,1.1
413,19.616,15.1752,10154,1.1
413,18.6112,16.6032,10413,1.1
413,18.3488,17.496,8735.8,1.1
413,20.256,19.9392,8670.3,1.1
413,19.1008,20.096,7203.2,1.1
413,7.36368,22.256,6272.9,1.1
413,18.368,22.64,9015.5,1.1
413,15.02096,27.4544,5834.7,1.1
413,15.71536,11.98352,8928.5,1.1
413,11.02592,3.13888,6454.2,1.1
414,22.0784,7.1736,7084.1,1.1
414,18.7424,7.44752,7854.3,1.1
414,19.7056,9.77376,8768.1,1.1
414,12.80144,12.66016,6920.6,1.1
414,19.6672,15.16736,8920.3,1.1
414,19.3968,17.6048,8053.1,1.1
414,20.1744,19.9728,6595.3,1.1
414,7.19248,20.0768,7991.2,1.1
414,9.3384,23.8704,10220,1.1
414,23.496,24.3376,5835.8,1.1
414,12.65648,4.70736,6847.4,1.1
415,22.2048,6.99536,9026.8,1.1
415,19.7632,9.73584,7866.5,1.1
415,15.02288,12.248,13783,1.1
415,19.696,15.18752,7981.7,1.1
415,19.416,17.5168,9796.2,1.1
415,14.59584,25.328,11308,1.1
415,14.96704,28.4144,7594.6,1.1
415,15.34848,25.5472,8293.7,1.1
415,17.3728,6.57296,10472,1.1
416,19.0464,19.984,12624,1.1
416,10.08192,20.1248,5951,1.1
416,17.2944,6.61456,8508.9,1.1
417,5.32608,7.99264,6046.8,1.1
417,15.41696,10.65424,8445.3,1.1
417,14.97232,12.24928,16436,1.1
417,8.644,14.41376,7187,1.1
417,19.6368,15.18496,10834,1.1
417,13.54672,15.80224,8569.3,1.1
417,16.6416,19.6272,10539,1.1
417,19.112,20.0224,9632.7,1.1
417,17.3824,24.8112,6274.6,1.1
417,14.67152,25.3664,10743,1.1
417,17.6304,6.21904,7403.4,1.1
417,17.304,6.59424,14619,1.1
418,12.59872,8.5512,10728,1.1
418,9.02208,10.2176,6796.3,1.1
418,15.03264,12.19808,7958.5,1.1
418,7.98352,12.98352,8037.7,1.1
418,19.6496,15.29072,9190.4,1.1
418,13.53424,15.75936,8367.1,1.1
418,19.1056,20.0816,12658,1.1
418,14.80992,23.832,8226.7,1.1
418,15.344,25.6432,7695.8,1.1
418,8.14176,28.1696,7248.1,1.1
418,7.00128,1.420304,4605.4,1.1
419,17.2016,6.57136,14296,1.1
419,7.6056,8.60384,8425.7,1.1
419,19.6368,9.79792,8163.6,1.1
419,15.00448,12.20128,11033,1.1
419,8.3592,15.7008,7296.7,1.1
419,18.3056,17.4112,7350.1,1.1
419,21.3248,21.7472,5823.2,1.1
419,18.3904,22.5424,10620,1.1
419,15.35488,25.5984,11705,1.1
419,14.56384,26.7136,13275,1.1
419,21.744,5.46608,5442.7,1.1
420,22.2464,7.09904,6606.4,1.1
420,19.8944,9.67424,8371.7,1.1
420,15.16128,12.13552,10598,1.1
420,19.0384,20.0432,8882.2,1.1
420,12.29696,23.6032,10580,1.1
420,14.76288,23.9968,10734,1.1
420,15.31152,25.592,8399.7,1.1
420,14.60768,26.7744,7653.9,1.1
420,15.90592,11.98704,9075.9,1.1
420,11.02912,3.10208,9027.4,1.1
421,9.37568,4.82048,6462,1.1
421,16.1232,6.288,12401,1.1
421,17.2128,6.56944,10719,1.1
421,22.2528,7.06272,6163,1.1
421,15.92544,11.92176,8745.1,1.1
421,20.4944,17.92,7668.9,1.1
421,18.3232,22.3792,8455.5,1.1
421,12.33872,23.624,11647,1.1
421,14.55536,25.2416,8488.4,1.1
421,14.604,26.6896,11000,1.1
421,17.2832,6.55328,14066,1.1
422,12.89792,10.60112,8531.6,1.1
422,19.7456,15.19936,9058.9,1.1
422,16.1408,18.7392,7767.8,1.1
422,16.4336,19.5952,8661.8,1.1
422,18.3392,22.3536,8982.4,1.1
422,10.45856,23.0624,7001.2,1.1
422,9.28112,23.6528,7853.5,1.1
422,12.3656,23.656,16613,1.1
422,19.848,15.82448,5651.5,1.1
422,11.03744,3.1048,9884.6,1.1
423,17.288,6.5368,14872,1.1
423,7.66144,8.37936,6769.8,1.1
423,12.85488,10.54256,8678.7,1.1
423,18.2672,12.47552,6347.7,1.1
423,10.33376,15.34464,10568,1.1
423,13.46464,15.70336,8535.7,1.1
423,7.1952,20.1568,7343.1,1.1
423,18.304,22.2944,9213.8,1.1
423,10.40048,23.128,7234.7,1.1
423,14.84528,23.9104,10108,1.1
423,15.46816,25.5968,8287,1.1
423,14.57168,26.7216,7561.5,1.1
423,7.65008,27.8528,6620.4,1.1
423,16.1536,6.42944,12325,1.1
424,7.67264,8.5008,7476.4,1.1
424,17.776,11.18304,8118.3,1.1
424,12.81568,12.41456,7768.7,1.1
424,11.8584,14.04896,7921.8,1.1
424,19.7008,15.17648,8215.5,1.1
424,16.448,19.6496,8595.4,1.1
424,19.1664,20.1968,8345.4,1.1
424,18.4512,22.392,7500,1.1
424,12.53776,23.7536,12199,1.1
424,14.72112,25.1536,6590.5,1.1
424,16.1904,6.3488,8261,1.1
425,10.39504,9.00688,9984.8,1.1
425,4.88256,16.0384,5244.1,1.1
425,9.14896,16.2672,8138.4,1.1
425,10.56176,17.104,7938.2,1.1
425,10.36192,23.0208,13175,1.1
425,15.37904,25.5984,11660,1.1
425,14.71408,25.344,9401.5,1.1
425,12.9496,10.61728,9185.5,1.1
426,12.5824,14.56448,9262.3,1.1
426,19.7424,15.13072,10738,1.1
426,19.1536,20.3328,7266.4,1.1
426,15.29888,22.208,8095,1.1
426,10.33872,23.0768,12052,1.1
426,12.38432,23.6672,14518,1.1
426,10.91424,25.1408,8086,1.1
426,14.5224,26.6048,9521.3,1.1
426,12.62208,8.39904,7288.4,1.1
427,7.56064,8.61232,7606.5,1.1
427,15.1792,11.9008,10261,1.1
427,7.25728,20.2752,9626.6,1.1
427,10.3336,23.096,9091,1.1
427,12.15472,23.5472,8551.8,1.1
427,16.0336,26.3392,7014.6,1.1
427,17.1792,6.59584,10112,1.1
428,12.63968,8.56416,9564,1.1
428,13.01552,10.62144,8544.1,1.1
428,15.22496,11.9192,8817,1.1
428,14.22496,12.36848,8916.9,1.1
428,12.04992,12.47616,11010,1.1
428,16.2912,12.76272,7871.6,1.1
428,20.2512,13.41008,7979.7,1.1
428,10.12768,15.47904,9062.6,1.1
428,7.7152,18.0672,8338.6,1.1
428,17.6896,6.2824,8227.2,1.1
428,14.7568,0.91264,7142,1.1
429,17.2096,6.6336,9858.4,1.1
429,7.70096,8.5576,8480.4,1.1
429,12.75648,10.83888,6936.1,1.1
429,4.09088,19.2768,7589.6,1.1
429,16.5376,19.6896,8927,1.1
429,14.4056,26.6704,9537.4,1.1
429,12.78096,8.65472,8085.2,1.1
430,12.77808,10.65424,10433,1.1
430,16.3296,12.83936,8559.6,1.1
430,7.26848,13.83872,9190.7,1.1
430,10.22464,15.37088,8002.5,1.1
430,7.79904,17.9728,7908.9,1.1
430,7.2104,20.1696,7364.3,1.1
430,19.1312,20.1744,10512,1.1
430,18.512,22.36,9678.8,1.1
430,10.39328,23.056,11005,1.1
430,14.40512,26.6464,8522.7,1.1
430,8.1984,27.3264,7579.2,1.1
430,7.62368,8.59712,8525.4,1.1
431,18.2176,9.31872,7213.9,1.1
431,12.8064,10.64208,8084.7,1.1
431,16.2384,12.93872,8918.1,1.1
431,16.552,19.5664,7004,1.1
431,6.5928,20.3296,7088,1.1
431,18.4384,22.4208,9159.2,1.1
431,10.13584,26.9616,6572.4,1.1
431,16.7808,0.982928,6483.2,1.1
432,12.93072,10.61504,11404,1.1
432,5.98,12.87072,7702.3,1.1
432,16.248,12.9152,11253,1.1
432,18.4448,22.4384,7950.7,1.1
432,10.37424,23.0688,8826.8,1.1
432,12.00304,23.04,10687,1.1
432,9.62064,23.6464,6181.9,1.1
432,16.968,14.00272,10755,1.1
433,19.592,15.09488,11006,1.1
433,10.42432,23.12,10340,1.1
433,10.40256,9.12336,6692.1,1.1
434,12.77696,10.67648,10400,1.1
434,12.81568,12.26112,10219,1.1
434,14.30048,12.3432,9764.3,1.1
434,16.9424,14.00528,11753,1.1
434,19.7024,15.08496,9976,1.1
434,7.0736,18.08,5752.9,1.1
434,18.3328,22.4112,11850,1.1
434,15.4808,25.5344,6460.1,1.1
434,17.0128,0.802768,5230.3,1.1
435,18.2416,9.27792,7410.7,1.1
435,14.60352,14.28704,9015.8,1.1
435,19.7776,15.07664,9910.6,1.1
435,8.7736,19.5888,6897.2,1.1
435,19.192,20.176,7271.3,1.1
435,5.18528,1.80464,4823.7,1.1
436,17.5808,6.33424,7739.8,1.1
436,18.2592,9.26512,6643.2,1.1
436,14.32608,12.24464,8873,1.1
436,12.0144,23.1152,7852.2,1.1
436,15.50736,25.5552,5835.4,1.1
436,16.0064,26.3744,7862.9,1.1
436,12.80352,10.70656,12742,1.1
437,16.9536,14.13744,7582.4,1.1
437,19.6352,15.17808,10249,1.1
437,7.20768,20.3104,9619.5,1.1
437,19.1856,20.2656,9196.2,1.1
437,16.264,25.3824,9463.1,1.1
437,16.096,26.3664,9258,1.1
437,4.67456,28.2256,5381,1.1
437,13.49968,5.85712,8231.7,1.1
438,18.2144,9.27776,8341.4,1.1
438,16.3376,12.94528,8558.1,1.1
438,16.5184,19.5552,8699.1,1.1
438,16.0416,26.4432,9277.6,1.1
438,14.484,26.464,11238,1.1
438,22.0688,5.5016,9774.6,1.1
439,6.78176,7.564,5643.3,1.1
439,18.096,22.3648,8151,1.1
439,15.29296,25.576,10617,1.1
439,16.0192,26.3296,10190,1.1
439,14.53808,26.6432,10626,1.1
439,15.4416,28.3408,8065.1,1.1
439,13.32704,4.8312,6616.3,1.1
440,10.0368,4.94512,7437,1.1
440,15.75104,5.28256,9517,1.1
440,16.2096,6.30432,7946.2,1.1
440,18.9952,7.54032,12443,1.1
440,7.62336,8.57648,7235.4,1.1
440,12.78672,10.70448,9924.3,1.1
440,15.78416,12.08736,12709,1.1
440,14.29968,12.27456,7699.5,1.1
440,19.7168,15.08224,9403.2,1.1
440,12.64544,15.43744,10182,1.1
440,7.17776,20.1488,7932.3,1.1
440,17.1856,6.60112,13556,1.1
441,15.35984,7.32544,6935.7,1.1
441,15.08528,11.83248,11145,1.1
441,15.768,12.03616,8448.9,1.1
441,10.24192,15.42704,7494.1,1.1
441,7.16144,20.2576,7429.9,1.1
441,11.992,23.0704,8286.3,1.1
441,17.128,24.5968,6923.1,1.1
441,16.0768,26.4176,9544.2,1.1
441,15.71744,5.312,7849.6,1.1
442,12.70672,6.61248,8713.2,1.1
442,17.184,6.57792,12903,1.1
442,18.224,9.30336,6651.2,1.1
442,12.81392,10.74688,7460.6,1.1
442,15.08624,11.93376,10516,1.1
442,17.2608,14.94768,10536,1.1
442,4.06496,19.1376,5921,1.1
442,7.22624,20.2992,7925.2,1.1
442,8.83712,20.6912,7693.3,1.1
442,16.04,26.3728,11960,1.1
442,14.34992,12.27616,9138.1,1.1
442,12.848,8.74432,11028,1.1
443,14.35104,12.31728,9002.3,1.1
443,19.6128,15.18976,8144.9,1.1
443,19.4336,22.0448,10287,1.1
443,11.98,23.1808,8662.9,1.1
443,16.0624,26.3104,10086,1.1
443,15.83168,5.25872,8666.2,1.1
444,17.184,6.57696,16390,1.1
444,7.64224,8.49456,5643.5,1.1
444,12.65136,8.66848,8600.2,1.1
444,12.75952,10.636,9711.2,1.1
444,19.5952,15.16992,9448.9,1.1
444,19.0912,19.896,8237.7,1.1
444,8.91824,20.6752,7815.4,1.1
444,8.85264,22.0224,7958.7,1.1
444,15.27312,25.5872,8459.9,1.1
444,11.21136,26.1424,7769.1,1.1
444,16.08,26.3248,10534,1.1
444,17.6128,6.24912,8618.9,1.1
444,17.1504,6.5192,13686,1.1
445,12.5224,8.49984,8906,1.1
445,19.8256,9.65056,8052.8,1.1
445,15.86096,10.9464,8021.2,1.1
445,15.08096,11.88064,8973.1,1.1
445,15.88192,12,8306.4,1.1
445,19.376,12.29696,7846.3,1.1
445,19.5984,15.1912,9445.1,1.1
445,10.27664,15.67712,8326.1,1.1
445,16.0672,26.3088,9625.8,1.1
445,8.86832,27.6688,7953.9,1.1
445,17.72,6.3448,10175,1.1
445,13.2848,4.9136,6844,1.1
446,17.1456,6.53872,13338,1.1
446,12.78096,10.67472,7955.2,1.1
446,9.11328,13.26384,6407.3,1.1
446,19.56,15.22368,8383,1.1
446,15.1792,25.5648,8183.1,1.1
446,13.36352,4.98448,7551.4,1.1
447,17.1872,6.59936,14438,1.1
447,18.9744,7.48832,9510.7,1.1
447,12.8464,10.71776,7939.8,1.1
447,17.3616,18.7376,6748.2,1.1
447,8.81728,19.0528,8125.8,1.1
447,8.86704,20.5936,8650.1,1.1
447,11.95632,23.1824,7075.7,1.1
447,17.216,6.51696,10072,1.1
448,18.9248,7.50048,7117.9,1.1
448,12.76272,10.7312,7352.9,1.1
448,19.6672,15.15024,10918,1.1
